TOKEN, MAPPEDURL                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
oq2c8j,https://images.is.ed.ac.uk/luna/servlet/workspace/handleMediaPlayer?qvq=&trs=&mi=&lunaMediaId=UoEsha~4~4~60636~102844
3c5r71,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~149073~110008?qvq=q%3ASong%20school%20St%20Mary&mi=4&trs=53
ve47dt,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~149095~110010:Song-School-St--Mary,-1897,-f-7r?qvq=q%3ASong%20school%20St%20Mary&mi=6&trs=53"
en5y24,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~4~4~63691~102946:Tasawir,-f-6v?qvq=q%3ATasawir%2C%20f.6v&mi=0&trs=1"
zezt0z,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~57361~105308:Charter-and-Seal
q834o6,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEwmm~2~2~77056~104052:Commision-from-the-Dodge-of-Venice,?qvq=q%3ACommision%20from%20the%20Dodge%20of%20Venice&mi=0&trs=1"
45629h,https://images.is.ed.ac.uk/luna/servlet/view/search?search=SUBMIT&cat=0&q=La.III.581&QuickSearchA=QuickSearchA&pgs=50&res=1
ihcmj8,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEwmm~1~1~59453~103887:Four-Gospels,-Germany,-11th-C-,-f-1?cic=UoEwmm%7E1%7E1"
2cfa3h,https://images.is.ed.ac.uk/luna/servlet/view/search/what/Ms+56?q=celtic%20psalter&pgs=50&res=1
79g8mr,https://images.is.ed.ac.uk/luna/servlet/view/search/?q=or.ms.161&pgs=50&res=1
07ljyk,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~4~4~65085~164707:Chronology-of-Ancient-Nations,-f-44?qvq=q%3Aor.ms.161&mi=116&trs=376"
t051j1,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~4~4~63803~102955:Chronology-of-Ancient-Nations,-f-88%3Fsort=Work_Creator_Details%252CWork_Shelfmark%252CWork_Source_Page_No%252CWork_Title?qvq=q%3A%22Or.Ms%20161%22%3Bsort%3AWork_Creator_Details%2CWork_Shelfmark%2CWork_Source_Page_No%2CWork_Title%3Blc%3AUoEsha%7E4%7E4&mi=339&trs=376"
8dq86o,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~4~4~64063~102975:Chronology-of-Ancient-Nations,-f-16?cic=UoEsha%7E4%7E4"
525k46,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEart~1~1~2698~100275:George-Square,-South-Side?qvq=q%3Asouth%20side&mi=5&trs=37"
jtl00r,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEart~1~1~4226~100393:George-Square,-South-East-Corner?qvq=q%3Ageorge%20Square%201958&mi=0&trs=20"
6s0bb6,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEart~1~1~2698~100275:George-Square,-South-Side?qvq=q%3Ageorge%20Square%201958&mi=1&trs=20"
729du7,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~65665~104261:Chronicles--Vol-II,-1577,-After-p-1?qvq=q%3ADh.8.51&mi=2&trs=4"
l0xt02,https://images.is.ed.ac.uk/luna/servlet/view/search?QuickSearchA=QuickSearchA&q=geddes&submit_search=Search&pgs=50&res=1
520obi,https://images.is.ed.ac.uk/luna/servlet/view/search?QuickSearchA=QuickSearchA&q=coll-443&submit_search=Search&pgs=50&res=1
qa252w,https://images.is.ed.ac.uk/luna/servlet/view/search/what/Coll-443?q=coll-443&pgs=50&res=1
h68j17,https://images.is.ed.ac.uk/luna/servlet/view/search;JSESSIONID=d7420f68-a100-4ccc-95f7-0e0d61675419?search=SUBMIT&cat=0&q=valley%20section&QuickSearchA=QuickSearchA&pgs=50&res=1
ou1spc,https://images.is.ed.ac.uk/luna/servlet/view/search?search=SUBMIT&cat=0&q=geddes%20family&QuickSearchA=QuickSearchA&pgs=50&res=1
z56689,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEwmm~1~1~34288~101697:Virgil,-circa-1460,-f-18v?qvq=q%3Abeehives&mi=0&trs=1"
2n5b93,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEwmm~1~1~34288~101697:Virgil,-circa-1460,-f-18v?qvq=q%3Abeekeeper&mi=0&trs=1"
6nup6o,https://images.is.ed.ac.uk/luna/servlet/view/search?cat=0&q=RECA.MS.8&os=0&pgs=50&res=1
t23lyo,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~5~5~93452~422903:Notebook-No-189,-Lyell,-Charles--Si%3Fsort=work_title%252Csequence%252Cwork_source_page_no%252Cwork_subset_index?qvq=w4s%3A%2Fwhat%2FColl-203%2FA1%2F189%3Bq%3AColl-203%2FA1%2F189%3Bsort%3Awork_title%2Csequence%2Cwork_source_page_no%2Cwork_subset_index&mi=17&trs=129"
049x1z,https://images.is.ed.ac.uk/luna/servlet/view/search?search=SUBMIT&cat=0&q=ms183&QuickSearchA=QuickSearchA&pgs=50&res=1
291yos,https://images.is.ed.ac.uk/luna/servlet/view/search?search=SUBMIT&cat=0&q=ms182&QuickSearchA=QuickSearchA&pgs=50&res=1
45gu2x,https://images.is.ed.ac.uk/luna/servlet/view/search/what/%5BAlbum+of+sketches%5D?q=skene&pgs=50&res=1
s9j7fb,https://images.is.ed.ac.uk/luna/servlet/detail/UoEart~2~2~19631~102770:Turtle-shell---FRONT?qvq=q%3Aturtle&mi=0&trs=2
503p32,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~4~4~168441~175339:N-A,-N-A?qvq=w4s%3A%2Fwhat%2FUniversity%20Event%3Bq%3Ast%20cecilia%27s%20hall&mi=1&trs=38"
i6541e,https://images.is.ed.ac.uk/luna/servlet/detail/UoEwmm~2~2~50998~103193
f0qns5,https://images.is.ed.ac.uk/luna/servlet/view/search/what/Notebook+No.155?q=Coll-203%2FA1%2F155&sort=work_title%2Csequence%2Cwork_source_page_no%2Cwork_subset_index&pgs=50&res=1
fny49n,https://images.is.ed.ac.uk/luna/servlet/view/search/what/%5BAlbum+of+sketches%5D;JSESSIONID=fc44f22d-4922-419b-98b0-4f96aff127e9?q=skene&pgs=50&res=1
431xv2,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~2~2~93628~370765:Aesop-s-fables,-Fol-80-recto?cic=UoEgal%7E2%7E2"
ap2b12,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~4~4~64742~103064?qvq=q%3A9999999%3Bsort%3Awork_creator_details%2Cwork_shelfmark%2Cwork_source_page_no%2Cwork_title%3Blc%3AUoEsha%7E4%7E4&viewerType=mirador&sort=work_creator_details%2Cwork_shelfmark%2Cwork_source_page_no%2Cwork_title&mi=0&trs=1&cic=UoEsha%7E4%7E4
nbf9oy,https://images.is.ed.ac.uk/luna/servlet/view/search?search=SUBMIT&cat=0&q=Notebook%20no.2&QuickSearchA=QuickSearchA&pgs=50&res=1
omzh7n,https://images.is.ed.ac.uk/luna/servlet/workspace/handleMediaPlayer?qvq=q%253Alady%2bgrange%253Bsort%253Awork_shelfmark%252Cwork_source_page_no%252Cwork_subset_index%253Blc%253AUoEwmm%257E2%257E2&trs=48&mi=0&lunaMediaId=UoEwmm~2~2~43375~103165
etrvwr,https://images.is.ed.ac.uk/luna/servlet/login?JSESSIONID=71df406d-c359-4d45-bf93-6bee67ef1258&cic=UoEgal%7E6%7E6
204s0i,https://images.is.ed.ac.uk/luna/servlet/view/search?q=%3D%22Df.7.98%22&pgs=50&res=1
0zj2op,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~57989~105337:Outlook-Tower---Edinburgh,-south-we?qvq=q%3Ageddes&mi=29&trs=107"
hqg7op,https://images.is.ed.ac.uk/luna/servlet/detail/UoEwmm~2~2~43462~103168?qvq=q%3Aburns%3Bsort%3Awork_shelfmark%2Cwork_source_page_no%2Cwork_subset_index%3Blc%3AUoEwmm%7E2%7E2&mi=0&trs=205&cic=UoEwmm%7E2%7E2
8jt0yj,https://images.is.ed.ac.uk/luna/servlet/workspace/handleMediaPlayer?qvq=q%253ALady%2bGrange&trs=48&mi=14&lunaMediaId=UoEwmm~2~2~51399~103226
7e5m4b,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEart~1~1~4226~100393:George-Square,-South-East-Corner?qvq=q%3AGeorge%20Square%201950s&mi=0&trs=2"
s90x6d,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEart~1~1~2698~100275:George-Square,-South-Side?qvq=q%3AGeorge%20Square%201950s&mi=1&trs=2"
xqvof4,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~1~1~44924~101429:The-Merchant-of-Venice,-1600,-Rear-?qvq=q%3Aend%20paper&mi=32&trs=193"
bgkvdx,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEcar~3~3~74488~196944:Playfair-Architectural-Drawings,-Un?qvq=q%3Acc&mi=4&trs=38558"
kxjzd0,https://images.is.ed.ac.uk/luna/servlet/view/search?QuickSearchA=QuickSearchA&q=peter%20gallegan&submit_search=Search&pgs=50&res=1
4r9d8r,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~1~1~39315~100966?qvq=w4s%3A%2Fwhat%2FDrama%3Bq%3Ashakespeare&mi=13&trs=2925
9as0d2,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEcar~3~3~74486~196946:Playfair-Architectural-Drawings,-Un"
wx6mdr,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEwmm~3~3~60611~103986:Shawl-Design,-200?qvq=q%3Ashawl&mi=0&trs=11"
qfc3x5,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~1~1~51952~102003
mh8dtk,https://images.is.ed.ac.uk/luna/servlet/view/search?q=work_title%3D%22Letters%20from%20Lady%20Grange%2C%20St.%20Kilda%2C%201738-1741%22&pgs=50&res=1
c4me9o,https://images.is.ed.ac.uk/luna/servlet/workspace/handleMediaPlayer?qvq=q%253Awork_title%253D%2522Letters%2bfrom%2bLady%2bGrange%252C%2bSt.%2bKilda%252C%2b1738-1741%2522&trs=22&mi=10&lunaMediaId=UoEwmm~2~2~51399~103226
74n8q4,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~2~2~92494~107112:Biblia-Germanica,-f-579r?cic=UoEgal%7E2%7E2"
4jpbn3,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~81260~106836:Navigation-Spiritualiz-d,-Unpaginat%3Fsort=work_shelfmark%252Csequence%252Cwork_source_page_no%252Cwork_subset_index?qvq=sort%3Awork_shelfmark%2Csequence%2Cwork_source_page_no%2Cwork_subset_index%3Blc%3AUoEgal%7E5%7E5&mi=199&trs=14919&cic=UoEgal%7E5%7E5"
4z9pr5,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEwmm~2~2~51009~103194:The-Secret-Common-Wealth,-Title-pag?qvq=q%3Awork_title%3D%22The%20Secret%20Common-wealth%22&mi=2&trs=4"
c23h06,https://images.is.ed.ac.uk/luna/servlet/view/search?search=SUBMIT&cat=0&q=thistlewaite&QuickSearchA=QuickSearchA&sort=work_shelfmark%2Csequence%2Cwork_source_page_no%2Cwork_subset_index&pgs=50&res=1&cic=UoEgal%7E5%7E5
4h43q1,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~3~3~82336~164951:Castori-romanorum-cosmographi,-Sect"
z41e46,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~2~2~94286~371270:Hortus-sanitatis,-Fol-302-recto?cic=UoEgal%7E2%7E2"
g4r3ay,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEcar~3~3~74438~175378:Elm-Row,-N-A"
1n1g63,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEwmm~2~2~42774~102246:Album-Amicorum,-f-158v"
6m2nia,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEwmm~2~2~40958~102082:Album-Amicorum,-f-417v"
tzt433,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~2~2~93685~370708:Aesop-s-fables,-Fourth-fly-leaf-ver"
jq126z,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~151263~177552:The-Moon--Considered-as-a-Planet,-a%3Fsort=work_shelfmark%252Csequence%252Cwork_source_page_no%252Cwork_subset_index?qvq=q%3Acc%3Bsort%3Awork_shelfmark%2Csequence%2Cwork_source_page_no%2Cwork_subset_index&mi=16&trs=38558"
sga308,https://images.is.ed.ac.uk/luna/servlet/view/search?q=work_shelfmark%3D%22Faculty%20collection%20session%20papers%20dec%201780%20-%20feb%201781%20no%201-%2035%22&pgs=50&res=1
km1ct3,"https://images.is.ed.ac.uk/luna/servlet/view/search/who/Carmichael,+Alexander?q=mediaCollectionId%3D%22UoEcar%7E1%7E1%22&pgs=50&res=1"
5y7dxr,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~66899~104365:Christianismi-Restitutio,-1553,-ff-?qvq=q%3Aservetus&mi=4&trs=766"
vaw755,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~4~4~171476~209384:Henderson-s-Donations-Book,-Paginat?qvq=q%3Ahenderson%20donations&mi=35&trs=150"
0y297f,https://images.is.ed.ac.uk/luna/servlet/view/search;JSESSIONID=db590e92-d46a-43e4-97ff-34db8245b2db?q=work_shelfmark%3D%22Coll-1852%22&pgs=50&res=1
r78xkf,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~4~4~171330~209156:Earliest-Laureation--graduation--Re?qvq=q%3Aearliest%20laureation&mi=74&trs=223
3d325u,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEcar~1~1~39750~101389:Field-Notebook,-ff-4v-5r?qvq=q%3Acw%20116&mi=12&trs=66"
zblhnh,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~4~4~171314~209172:Earliest-Laureation--graduation--Re?qvq=q%3Aearliest%20laureation&mi=62&trs=223
8386q9,https://images.is.ed.ac.uk/luna/servlet/view/search?search=SUBMIT&cat=0&q=Eric%20Liddell&QuickSearchA=QuickSearchA&pgs=50&res=1
qianb4,https://images.is.ed.ac.uk/luna/servlet/browseByTitle/M?os=160&cic=UoEart%7E1%7E1
bv32iw,https://images.is.ed.ac.uk/luna/servlet/detail/UoEwal~1~1~64798~100763?qvq=q%3Ajames%20hogg&mi=3&trs=19
tyiivq,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEwmm~1~1~35499~101797:Celtic-Psalter,-11th-C-,-f-101v%3Fsort=work_shelfmark%252Csequence%252Cwork_source_page_no%252Cwork_subset_index?qvq=w4s%3A%2Fwhat%2FMs%2056%3Bsort%3Awork_shelfmark%2Csequence%2Cwork_source_page_no%2Cwork_subset_index%3Blc%3AUoEwmm%7E1%7E1&mi=5&trs=304&cic=UoEwmm%7E1%7E1"
y85833,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~4~4~64063~102975:Chronology-of-Ancient-Nations,-f-16%3Fsort=Work_Creator_Details%252CWork_Shelfmark%252CWork_Source_Page_No%252CWork_Title?qvq=q%3AOr.Ms.161%3Bsort%3AWork_Creator_Details%2CWork_Shelfmark%2CWork_Source_Page_No%2CWork_Title%3Blc%3AUoEsha%7E4%7E4&mi=140&trs=376&cic=UoEsha%7E4%7E4"
zz6n5q,https://images.is.ed.ac.uk/luna/servlet/view/search/what/La.III.283/Album+Amicorum?q=van%20Meer&pgs=50&res=1
998b9l,https://images.is.ed.ac.uk/luna/servlet/detail/UoEart~1~1~2128~100223:Francis-Home%3Fsort=work_creator_details%252Cwork_title%252Cwork_display_date%252Cwork_technique?qvq=q%3Adavid%20allan%3Bsort%3Awork_creator_details%2Cwork_title%2Cwork_display_date%2Cwork_technique%3Blc%3AUoEart%7E1%7E1&mi=0&trs=3&cic=UoEart%7E1%7E1
5oi66f,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~153597~206180:Zhou-yi-zhuan-yi-da-quan---er-shi-s?qvq=q%3A%3D%22Df.7.106%22&mi=3&trs=331
m99je5,https://images.is.ed.ac.uk/luna/servlet/workspace/handleMediaPlayer?qvq=q%253A%253D%2522RECA.MS.8%2522&trs=109&mi=57&lunaMediaId=UoEwmm~3~3~61283~166355
o70k26,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~153597~206180:Zhou-yi-zhuan-yi-da-quan---er-shi-s
2skj0g,https://images.is.ed.ac.uk/luna/servlet/view/search?q=%3D%22Df.7.106%22&pgs=50&res=1
93mvff,https://images.is.ed.ac.uk/luna/servlet/detail/UoEwmm~2~2~77338~166029:Possible-magical-text-or-portion-of?qvq=q%3AHieratic&mi=0&trs=1
c8ab69,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEwmm~2~2~77336~166031:Text-in-Samaritan-,-f-1r?qvq=q%3Asamaritan&mi=0&trs=3"
165lg6,https://images.is.ed.ac.uk/luna/servlet/view/search?search=SUBMIT&cat=0&q=%22MS%20183%22&QuickSearchA=QuickSearchA&sort=work_shelfmark%2Csequence%2Cwork_source_page_no%2Cwork_subset_index&pgs=50&res=1&cic=UoEwmm%7E1%7E1
o2m926,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~4~4~171336~209150:Earliest-Laureation--graduation--Re?qvq=q%3Aearliest%20laureation&mi=192&trs=223
f88b0l,https://images.is.ed.ac.uk/luna/servlet/view/all/what/Coll-97____CW106?sort=work_shelfmark%2Csequence%2Cwork_subset_index%2Cwork_source_page_no&pgs=50&res=1&cic=UoEcar%7E1%7E1
z277mu,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~4~4~43781~103175:Views-of-the-Old-Library,-No-11?qvq=q%3AOld%20College%20Library&mi=13&trs=118"
io4g7n,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~4~4~43794~103176:Views-of-the-Old-Library,-No-3?qvq=q%3AOld%20College%20Library&mi=7&trs=118"
c0nso8,https://images.is.ed.ac.uk/luna/servlet/view/search?QuickSearchA=QuickSearchA&q=Alexander%20Monro&submit_search=Search&pgs=50&res=1
ea91vp,https://images.is.ed.ac.uk/luna/servlet/view/search?search=SUBMIT&cat=0&q=Or.Ms.20&QuickSearchA=QuickSearchA&sort=work_creator_details%2Cwork_shelfmark%2Cwork_source_page_no%2Cwork_title&pgs=50&res=1
c8a4cg,https://images.is.ed.ac.uk/luna/servlet/view/search?q=polemo&sort=work_shelfmark%2Csequence%2Cwork_source_page_no%2Cwork_subset_index&os=0&pgs=50&res=1
202jlk,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEcar~3~3~57862~101979:Mount-Stuart,-Bute,-Plan-of-1st-Flo?cic=UoEcar%7E3%7E3"
bwc7im,"https://images.is.ed.ac.uk/luna/servlet/view/search/what/The+Student,+Sir+William+Muir+Number,+23rd+February+1903?q=muir&pgs=50&res=1"
pd9tw3,https://images.is.ed.ac.uk/luna/servlet/view/search?q=or.ms.373&os=50&pgs=50&res=1
ic0w20,https://images.is.ed.ac.uk/luna/servlet/view/search/what/Coll-1583?q=leith%20improvement&pgs=50&res=1
q6rsfx,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEwmm~1~1~11980~100030:Celtic-Psalter,-11th-C-,-f-10r?qvq=q%3AMS56&mi=16&trs=310"
wkz2v2,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEwmm~1~1~34923~101750:Celtic-Psalter,-11th-C-,-f-50v?qvq=q%3AMS56&mi=201&trs=310"
7my495,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEwmm~1~1~35979~101837:Celtic-Psalter,-11th-C-,-f-127v?qvq=q%3AMS56&mi=289&trs=310"
7mmmus,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEwmm~1~1~12556~100078:Celtic-Psalter,-11th-C-,-f-50r?qvq=q%3Af.50r&mi=6&trs=20"
94xc7a,https://images.is.ed.ac.uk/luna/servlet/view/search?q=work_title%3D%22Glass-plate%20Slides%20Collected%20by%20Stanley%20Cavaye%20%281915-2004%29%22&pgs=50&res=1
sje854,https://images.is.ed.ac.uk/luna/servlet/view/search?search=SUBMIT&cat=0&q=visiting%20cards&QuickSearchA=QuickSearchA&pgs=50&res=1
39456d,https://images.is.ed.ac.uk/luna/servlet/view/search;JSESSIONID=d498e111-03df-44f7-9d6b-29e3f7d146bc?q=work_title%3D%22Glass-plate%20Slides%20Collected%20by%20Stanley%20Cavaye%20%281915-2004%29%22&pgs=50&res=1
x0u6av,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~6~6~159163~110903:Roslin-Glass-Slides,-No--2895?qvq=q%3AYoung%20Vines%20of%20Landolphia%20Watsoniana&mi=0&trs=1"
xy6g17,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~6~6~165038~111416:Roslin-Glass-Slides,-No--3416?qvq=q%3AElephants%20at%20Work%2C%20Ceylon&mi=0&trs=1"
4g8860,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~3~3~82641~434950?qvq=w4s%3A%2Fwhat%2FNCLFF863%3Bsort%3Awork_shelfmark%2Cwork_source_page_no%2Cwork_subset_index&mi=5&trs=24
vua9n3,https://images.is.ed.ac.uk/luna/servlet/view/search?q=work_shelfmark%3D%22Or.MS.373%22&pgs=50&res=1
5q2586,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~4~4~60988~102876:World-History,-f-139v-detail?qvq=q%3AOr.Ms.20%20f139&mi=2&trs=3"
l14j98,https://images.is.ed.ac.uk/luna/servlet/detail/UoEart~2~2~82393~187467:Clarinet--Nominal-pitch--C---Dresde%3Fsort=work_creator_details%252Cwork_title%252Cwork_display_date%252Cwork_technique?qvq=q%3Ademounted%3Bsort%3Awork_creator_details%2Cwork_title%2Cwork_display_date%2Cwork_technique%3Blc%3AUoEart%7E2%7E2&mi=1&trs=1323&cic=UoEart%7E2%7E2
503db2,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~4~4~171767~210019?qvq=q%3AEUA%20IN1%2FADS%2FSTA%2F2%2F2&mi=108&trs=180
689opg,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEwmm~1~1~26702~100212:Bible,-ff-2v-3r?qvq=q%3AMS1&mi=0&trs=25"
0zb9sc,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~5~5~84963~165658:Geology-Field-Work-Notebook,-p-33%3Fsort=work_title%252Csequence%252Cwork_source_page_no%252Cwork_subset_index?qvq=sort%3Awork_title%2Csequence%2Cwork_source_page_no%2Cwork_subset_index%3Blc%3AUoEsha%7E5%7E5&mi=102&trs=15023"
589g87,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~5~5~84972~165649:Geology-Field-Work-Notebook,-p-51%3Fsort=work_title%252Csequence%252Cwork_source_page_no%252Cwork_subset_index?qvq=sort%3Awork_title%2Csequence%2Cwork_source_page_no%2Cwork_subset_index%3Blc%3AUoEsha%7E5%7E5&mi=114&trs=15023&cic=UoEsha%7E5%7E5"
qh9zu1,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~6~6~147465~109870:Roslin-Glass-Slides-,No--1899?qvq=q%3Acoll-1434%201899&mi=6&trs=9"
x55r13,https://images.is.ed.ac.uk/luna/servlet/view/search/what/Df.8.90?q=servetus&pgs=50&res=1
h79vz7,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~153955~208446:Chrisitanissmi-Restitutio,-Front-Co?qvq=w4s%3A%2Fwhat%2FDf.8.90%3Bq%3ADf.8.90&mi=0&trs=764"
ata7or,https://images.is.ed.ac.uk/luna/servlet/view/search?QuickSearchA=QuickSearchA&q=John%20derricke&submit_search=Search&pgs=50&res=1
8d79z8,https://images.is.ed.ac.uk/luna/servlet/view/search?QuickSearchA=QuickSearchA&q=Coll-1167%2FG&submit_search=Search&pgs=50&res=1
z5mc0w,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~72866~105550:Patrick-Geddes-in-India?qvq=q%3AIndia&mi=21&trs=1111
49me9s,https://images.is.ed.ac.uk/luna/servlet/view/search?search=SUBMIT&cat=0&q=Or.Ms.20&QuickSearchA=QuickSearchA&sort=work_shelfmark%2Cwork_source_page_no%2Cwork_subset_index&pgs=50&res=1&cic=UoEsha%7E4%7E4
bt7188,https://images.is.ed.ac.uk/luna/servlet/detail/UoEecp~1~1~54001~140418:1920-s-Revellers?qvq=q%3A0110418&mi=0&trs=1
635c3m,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~4~4~64742~103064;JSESSIONID=f5b3f769-fd63-4809-b433-b8e952ec469f?qvq=q%3Arashid&mi=0&trs=399
mg30xt,https://images.is.ed.ac.uk/luna/servlet/detail/UoEwmm~2~2~77129~164485:A-Compleat-Theory-of-the-Scots-High
00j14e,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~4~4~44108~103306:Quadrangle-of-the-University-New-Bu?qvq=q%3Amedical%20school&mi=72&trs=152
2r4xm2,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~4~4~44086~103304:Quadrangle-of-the-University-Old-Bu?qvq=q%3Aold%20college&mi=49&trs=293
4pt614,https://images.is.ed.ac.uk/luna/servlet/detail/UoEwal~1~1~66118~100844?qvq=q%3Adunfermline&mi=0&trs=22
0p720e,https://images.is.ed.ac.uk/luna/servlet/view/search?search=SUBMIT&cat=0&q=Challenger&QuickSearchA=QuickSearchA&pgs=50&res=1
l6ooo6,https://images.is.ed.ac.uk/luna/servlet/view/search;JSESSIONID=4c149a3f-8e5d-488a-912b-2bacde5ee7dd?search=SUBMIT&cat=0&q=John%20Carswell&QuickSearchA=QuickSearchA&pgs=50&res=1
8iidsz,https://images.is.ed.ac.uk/luna/servlet/view/search?search=SUBMIT&cat=0&q=Dd.10.44&QuickSearchA=QuickSearchA&pgs=50&res=1
w4fm56,https://images.is.ed.ac.uk/luna/servlet/view/search?QuickSearchA=QuickSearchA&q=The%20Valley%20Section&submit_search=Search&pgs=50&res=1
az5rox,"https://images.is.ed.ac.uk/luna/servlet/workspace?sip0=,UoEart~2~2~33533~105089,338,30,402,598,1078,606,201,300,398,598,1&xwr=16&ywr=9"
asds1s,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~150794~165555:Panorama-of-Edinburgh-From-Calton-H?qvq=q%3APanorama%20of%20Edinburgh%20from%20Calton%20Hill&mi=0&trs=1
l3o992,https://images.is.ed.ac.uk/luna/servlet/view/search?q=work_shelfmark%3D%22Coll-2019%22&pgs=50&res=1
x28o1p,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~4~4~63691~102946
megg9r,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~4~4~64098~103038
sdqr17,https://images.is.ed.ac.uk/luna/servlet/detail/UoEwmm~1~1~26691~100211?qvq=q%3A%22MS%206%22%3Bsort%3Awork_title%2Cwork_creator_name%2Cwork_shelfmark%3Blc%3AUoEwmm%7E1%7E1&mi=1&trs=2
0zp91o,https://images.is.ed.ac.uk/luna/servlet/detail/UoEhal~2~2~99751~100050:Psalter?qvq=w4s%3A%2Fwhen%2F11th%20Century%3Bq%3A%3DCeltic&mi=0&trs=1
a6h6j9,https://images.is.ed.ac.uk/luna/servlet/view/all/what/Christianity/when/11th+century?sort=work_shelfmark%2Csequence%2Cwork_source_page_no%2Cwork_subset_index&pgs=50&res=1&cic=UoEwmm%7E1%7E1
ap1dnp,https://images.is.ed.ac.uk/luna/servlet/widget/view/all/what/MS%20222/when/11th%20century?widgetType=thumbnail&embedded=true&sort=work_shelfmark%2Csequence%2Cwork_source_page_no%2Cwork_subset_index&cic=UoEwmm%7E1%7E1
